2021-02-05/23:10:27		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/14:10:48		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:49		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:49		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:49		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:50		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:50		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:50		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:50		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:50		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:50		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:51		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:51		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:51		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:51		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:51		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:52		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:52		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:52		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:52		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:52		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:53		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:53		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:53		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:53		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:53		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:53		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:54		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:54		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:54		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:54		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:54		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:54		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:55		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:55		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:55		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:55		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:55		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:56		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:56		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:56		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:56		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:57		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:57		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:57		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:58		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:58		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:59		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:10:59		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:11:00		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:11:00		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:11:00		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:11:01		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:11:01		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:11:01		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:11:02		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:11:02		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:11:02		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:11:02		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:11:02		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:11:02		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/14:11:03		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:03		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:03		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:03		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:03		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:03		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:04		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:04		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:04		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:04		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:04		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:04		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:05		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:05		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:05		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:05		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:06		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:06		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:06		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:06		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:06		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:06		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:07		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:07		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:07		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:07		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:07		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:08		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:08		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:08		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:08		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:08		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:09		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:09		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:09		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:09		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:09		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/14:11:10		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:10		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:10		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:10		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:10		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:11		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:12		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:12		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:13		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:13		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:13		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:14		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:14		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:14		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:15		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:15		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:15		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:15		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:16		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:16		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:16		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:16		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:17		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:17		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:18		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:18		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:18		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:19		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:19		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:19		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:19		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:20		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:20		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:20		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:21		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:21		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:22		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:22		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:22		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:23		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:23		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:23		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:24		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:24		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:24		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:25		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:25		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:25		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:25		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:26		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:27		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:27		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:28		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:28		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:28		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:29		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:29		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:30		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:30		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:30		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:31		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:31		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:31		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:31		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:32		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:32		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:32		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:32		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:32		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:33		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:33		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:33		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:33		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:33		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:34		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:34		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:34		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:34		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:34		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:34		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:35		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:35		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:35		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:35		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:35		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:36		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:36		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:36		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:36		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:36		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:37		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:37		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:37		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:37		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:37		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:37		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:38		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:38		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:38		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:38		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/14:11:38		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:39		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:39		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:39		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:39		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:39		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:40		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:40		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:40		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:40		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:41		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:41		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:41		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:41		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:41		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:42		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:42		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:42		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:42		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:43		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:43		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:44		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:44		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:44		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:45		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:46		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:46		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:47		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/14:11:47		 wafer_23012020_041211.csv: File loaded successfully!!
